,Volume,mom,mom1,mom2,mom3,ROC_5,ROC_10,ROC_15,ROC_20,EMA_10,EMA_20,EMA_50,EMA_200,DTB4WK,DTB3,DTB6,DGS5,DGS10,Oil,Gold,DAAA,DBAA,GBP,JPY,CAD,CNY,AAPL,AMZN,GE,JNJ,JPM,MSFT,WFC,XOM,FCHI,FTSE,GDAXI,GSPC,HSI,DJI,SSEC,RUT,NYSE,TE1,TE2,TE3,TE5,TE6,DE1,DE2,DE4,DE5,DE6,CTB3M,CTB6M,CTB1Y,AUD,Brent,CAC-F,copper-F,WIT-oil,DAX-F,DJI-F,EUR,FTSE-F,gold-F,HSI-F,KOSPI-F,NASDAQ-F,GAS-F,Nikkei-F,NZD,silver-F,RUSSELL-F,S&P-F,CHF,Dollar index-F,Dollar index,wheat-F,XAG,XAU
205,2379.9414,5277.846,4829.841,5119.613,4458.667,5182.4956,4472.9893,4573.1396,4695.5283,5044.9136,5495.698,4511.282,4699.2017,2788.764,2448.5713,2394.211,4736.7397,4503.54,6386.32,6614.337,5841.501,5651.119,4898.921,4020.1365,4597.3853,4333.652,5150.6484,3842.9822,3680.6143,3566.8123,4552.3345,4779.201,4686.521,4353.7837,3882.587,3956.453,4780.5503,4600.3545,4313.347,4654.0225,5198.6914,4810.9395,5650.8706,5111.276,4720.178,4216.6875,5330.3145,4392.3896,4896.9062,5396.731,6126.461,5769.9893,6131.3213,4042.4675,5961.203,5802.987,4450.6304,3969.5537,3978.4382,4108.796,3841.0886,4551.0854,4622.877,4418.7236,3631.7117,3956.3076,4084.856,3949.841,4266.4556,3993.9116,4357.008,5229.32,4357.5815,4390.878,4666.7637,4963.5425,4932.8833,4642.9966,4117.623,5258.1577,5103.3936
206,2193.237,5272.214,5087.5166,5104.9634,4576.384,5425.6587,4579.3955,4515.8,4835.2563,4946.4546,5469.8955,4580.1953,4504.828,2419.0269,2315.6018,2256.7944,4751.0674,4663.9204,6498.592,6750.623,6108.453,5979.491,4991.872,3852.6497,4611.829,4309.2285,4987.2075,3952.9976,3615.546,3526.3184,4849.2295,4566.3687,4433.4404,4331.476,3790.6157,3926.3462,4802.923,4725.886,4363.1636,4964.834,5304.944,4758.0083,5940.9316,5206.982,4782.2803,4390.3276,5333.187,4416.64,5190.7173,5589.694,6251.983,6130.8286,6380.766,3925.2131,6290.299,6298.755,4145.96,4186.1836,3787.944,4412.684,3556.182,4626.1865,4806.8975,4207.738,3492.0464,3892.2527,4342.3374,3907.8137,4161.594,3977.2188,4437.02,5212.6484,4307.379,4286.8916,4653.924,5374.303,4899.6206,4733.915,4081.2942,5293.2275,5194.304
207,2382.33,5272.075,4828.6616,5121.4844,4456.273,5185.1133,4475.1973,4569.169,4701.3857,5050.1587,5497.2275,4519.8423,4713.168,2795.4534,2452.1145,2400.1985,4742.287,4500.6177,6384.799,6611.5713,5844.084,5649.362,4896.0786,4017.3857,4590.4067,4334.2095,5150.0195,3842.0298,3682.845,3565.0413,4551.6357,4774.657,4686.222,4349.343,3884.576,3948.713,4782.7446,4601.041,4316.6743,4652.2925,5197.3955,4807.389,5650.146,5107.2793,4722.604,4215.5312,5323.851,4396.729,4894.7886,5392.8784,6126.92,5765.5703,6130.5703,4039.6445,5959.4893,5804.719,4450.1943,3971.4177,3977.7605,4113.1807,3837.3745,4550.0044,4621.1016,4420.179,3638.0981,3961.0134,4089.6301,3955.3965,4266.8174,3993.257,4358.1553,5223.2354,4354.045,4394.2134,4665.393,4962.516,4929.794,4645.6226,4117.261,5255.8223,5109.642
208,2203.2722,5274.6987,5078.3696,5104.2188,4542.3374,5407.224,4576.305,4489.9946,4814.5576,4969.134,5500.382,4593.782,4526.0034,2440.2717,2327.6348,2262.7727,4740.1807,4661.8,6491.0474,6746.652,6084.4785,5940.3384,4965.975,3853.3606,4610.8716,4316.7607,4986.8784,3961.8396,3621.7957,3531.5803,4834.569,4549.899,4439.6475,4323.94,3789.3423,3909.306,4792.021,4740.6587,4373.4434,4945.5757,5302.7847,4760.778,5895.0366,5192.978,4782.862,4397.6416,5329.2007,4411.238,5174.8003,5574.5205,6228.6504,6115.204,6362.731,3927.69,6271.536,6274.951,4166.0986,4159.001,3810.3232,4411.257,3570.7446,4633.4478,4801.104,4196.1343,3507.813,3891.384,4338.9062,3907.4578,4173.56,4005.7368,4438.472,5193.1216,4286.4595,4309.692,4666.559,5349.8247,4879.371,4692.266,4066.9172,5263.6274,5188.309
209,2304.956,5281.7246,4910.52,5088.0796,4493.386,5273.106,4530.377,4543.277,4748.766,5022.4126,5517.625,4560.976,4667.25,2669.8064,2418.405,2357.6887,4751.575,4548.3833,6418.9453,6674.656,5910.6045,5740.1284,4913.3823,3948.0269,4583.1543,4326.622,5091.771,3885.1772,3672.0852,3553.4348,4666.811,4706.3384,4592.9043,4367.197,3858.3818,3936.2002,4799.4424,4642.694,4321.676,4753.1646,5223.2935,4770.3076,5723.0073,5117.924,4750.1943,4276.509,5311.7305,4425.12,5007.526,5461.3545,6156.321,5884.6484,6197.4575,4020.9426,6074.0386,5976.842,4344.1484,4043.915,3926.7832,4225.9233,3746.7012,4581.011,4691.9624,4346.144,3588.6223,3946.5884,4192.955,3947.6274,4237.073,3998.4392,4394.263,5208.7363,4301.4097,4368.094,4662.8086,5086.326,4904.7793,4678.8643,4091.051,5235.8086,5139.3433
210,2125.0725,5257.014,5338.2373,5167.9785,4732.8457,5579.2666,4583.976,4504.639,4971.403,4826.063,5355.1235,4537.263,4277.6064,2225.1677,2202.885,2165.3442,4700.3716,4817.1743,6604.58,6781.252,6343.713,6253.5093,5052.0215,3693.5632,4679.033,4261.866,4871.6577,4041.646,3559.1978,3548.2148,5004.765,4325.4336,4288.0986,4215.268,3668.989,3898.4956,4705.6313,4883.241,4448.2573,5174.4004,5453.8633,4795.962,6213.5596,5379.9917,4784.2334,4549.733,5416.3413,4358.8843,5372.7705,5738.651,6344.278,6382.7007,6578.813,3773.686,6498.3657,6560.7725,3850.8743,4395.434,3619.2607,4656.151,3333.2004,4657.499,4844.447,4023.8074,3406.2756,3842.9412,4513.835,3809.2112,4071.0552,3950.1902,4475.8784,5233.8706,4424.4873,4198.0723,4641.5703,5724.176,4924.552,4745.61,4061.1682,5423.2783,5227.091
211,2107.0425,5250.613,5514.9307,5213.858,4809.937,5680.383,4577.573,4470.3965,5059.7046,4751.71,5321.3022,4532.564,4144.6323,2161.6956,2159.8481,2133.302,4644.3896,4941.543,6658.22,6786.5933,6461.475,6381.265,5057.01,3567.193,4709.7925,4216.3623,4789.689,4133.038,3533.4346,3582.192,5116.057,4110.575,4173.018,4131.5386,3576.7605,3841.1743,4603.408,5027.131,4525.2466,5307.4897,5561.049,4833.021,6338.087,5492.824,4786.1934,4699.186,5473.604,4316.3975,5492.423,5833.342,6383.1616,6507.9917,6658.48,3671.9338,6595.8647,6659.3145,3645.2654,4537.8716,3533.2915,4853.4634,3184.003,4683.79,4860.3594,3864.3955,3377.4368,3815.7249,4669.508,3748.357,4030.4731,3976.4976,4499.783,5218.4814,4480.81,4163.8765,4664.8794,5929.1997,4914.986,4700.7397,4038.585,5490.1724,5245.95
212,2377.1426,5283.3364,4828.936,5111.267,4470.5737,5200.781,4502.0444,4594.8076,4710.9287,5047.106,5499.972,4520.6313,4706.141,2787.4966,2458.7822,2407.9458,4737.175,4498.7754,6378.851,6616.406,5846.4277,5656.7925,4893.6616,4023.1553,4588.9194,4313.042,5136.5728,3834.1648,3677.125,3567.0981,4550.225,4782.3843,4670.067,4371.289,3876.7495,3968.2375,4788.826,4586.5684,4305.9507,4667.8813,5200.0254,4796.437,5658.1445,5095.303,4718.639,4201.204,5331.2827,4407.18,4902.937,5396.6724,6123.889,5765.3467,6121.834,4040.147,5961.353,5814.596,4444.9966,3982.592,3971.2515,4131.8667,3836.593,4556.7495,4627.294,4439.668,3620.9128,3950.5186,4087.3035,3958.1426,4268.0195,3989.4883,4352.726,5222.626,4359.925,4390.464,4667.737,4969.9287,4918.438,4650.6396,4127.662,5269.0776,5121.1562
213,2376.947,5276.3477,4836.183,5121.2866,4471.1606,5202.046,4491.9443,4589.1133,4702.826,5032.7646,5477.0767,4486.7046,4673.448,2765.4382,2447.4688,2389.3286,4723.0664,4510.0283,6382.389,6619.383,5853.676,5661.113,4891.1772,4017.428,4601.891,4322.231,5142.4443,3835.609,3676.198,3573.8284,4544.9893,4765.9175,4673.0166,4358.8535,3870.6245,3972.87,4769.809,4577.712,4302.746,4674.438,5197.5327,4802.4165,5651.1035,5116.121,4727.4,4229.9014,5333.97,4394.076,4915.149,5399.2954,6116.5854,5786.7153,6132.807,4047.6128,5959.2417,5812.066,4445.089,3972.0798,3965.3484,4127.102,3836.5793,4554.0312,4626.4106,4422.077,3608.77,3941.6604,4080.5632,3950.0688,4270.511,3994.5193,4352.909,5219.6978,4355.3003,4388.951,4668.143,4973.2456,4929.6533,4632.8086,4116.2734,5261.616,5108.9263
214,2370.2327,5276.1353,4838.476,5114.0864,4452.1406,5186.9824,4468.274,4553.4023,4702.1016,5055.839,5513.297,4547.604,4725.4478,2792.5256,2447.475,2396.349,4752.8477,4502.7837,6394.146,6620.7153,5845.1743,5654.601,4903.35,4008.3308,4589.774,4341.9673,5147.31,3855.246,3685.022,3561.1118,4576.143,4771.4263,4682.297,4349.116,3890.5962,3937.045,4792.2886,4626.6694,4325.9,4651.31,5201.3975,4811.3403,5661.816,5103.757,4718.8154,4216.6777,5321.473,4396.4844,4896.045,5401.274,6137.5737,5773.006,6140.6553,4034.6416,5980.026,5828.4253,4439.9575,3980.2236,3981.6697,4119.3535,3831.2893,4555.11,4628.969,4403.9976,3646.7266,3971.3516,4110.064,3954.6614,4261.84,3992.5293,4366.03,5229.877,4347.0244,4393.126,4663.4907,4975.8833,4926.245,4654.819,4113.3057,5251.521,5109.37
215,2105.206,5261.4766,5529.318,5203.3813,4828.2085,5678.893,4554.149,4451.886,5077.5874,4762.751,5381.2344,4565.7393,4189.381,2157.8477,2156.9023,2132.1257,4656.429,4964.62,6666.655,6786.9067,6474.173,6392.436,5042.5854,3554.6697,4682.4775,4180.7583,4808.8994,4163.582,3523.0134,3587.6814,5146.4736,4120.8364,4152.213,4135.879,3555.0447,3823.3118,4605.2476,5052.792,4540.141,5309.744,5570.9453,4834.094,6348.8203,5497.0493,4778.3096,4745.8877,5475.352,4331.95,5492.614,5864.402,6392.128,6519.27,6663.641,3657.2493,6612.224,6665.7197,3623.9268,4561.418,3540.774,4871.2046,3142.2158,4679.5376,4857.1807,3822.6775,3383.452,3804.382,4721.8477,3760.019,4031.098,3976.731,4513.6597,5219.4497,4479.018,4173.2466,4686.344,5948.386,4898.1377,4708.852,4039.0188,5485.756,5270.2925
216,2105.0671,5247.702,5539.256,5241.276,4844.1416,5700.165,4572.852,4502.856,5092.675,4708.9023,5240.202,4478.995,4078.696,2151.9531,2152.1147,2128.697,4641.847,4944.6714,6664.316,6786.988,6483.9556,6415.7456,5096.689,3562.1123,4724.873,4224.267,4786.725,4110.856,3526.96,3591.2988,5116.999,4105.85,4158.1104,4110.6924,3576.1826,3873.443,4584.212,5006.4956,4519.727,5338.8564,5567.854,4842.5273,6374.7656,5536.978,4784.2637,4695.1914,5483.444,4312.842,5517.168,5841.329,6406.2046,6522.188,6671.094,3656.6804,6603.6235,6670.072,3620.5151,4588.245,3497.7783,4856.3467,3182.3413,4667.1377,4864.0215,3878.0803,3350.6797,3823.0703,4649.9067,3738.367,4016.0432,3948.9878,4483.998,5239.0903,4518.094,4129.9595,4635.9624,5959.8037,4954.9136,4732.3105,4056.1433,5534.316,5256.177
217,2269.2112,5278.2207,4961.0938,5096.502,4527.8423,5331.1807,4542.6826,4555.857,4763.6016,4957.3853,5451.211,4500.1562,4554.699,2565.5728,2382.9924,2312.796,4726.386,4594.832,6437.218,6704.1294,5973.937,5808.315,4941.5034,3933.2537,4603.449,4321.989,5079.8804,3892.0457,3658.059,3556.9934,4715.6797,4662.4097,4541.7026,4368.0386,3840.635,3953.8452,4777.676,4621.3564,4309.537,4842.2944,5230.1157,4763.592,5773.152,5172.8823,4781.121,4349.5205,5315.3477,4408.508,5090.711,5498.4507,6176.1494,5981.0366,6252.687,4024.0574,6127.3843,6058.607,4299.4697,4071.713,3876.785,4260.4023,3706.8362,4584.2793,4738.826,4298.4565,3535.3142,3916.157,4222.5854,3939.3467,4226.88,3993.754,4395.826,5204.872,4292.859,4341.113,4664.002,5161.788,4925.146,4678.6636,4085.3752,5250.036,5140.085
218,2158.1177,5260.086,5192.6157,5130.551,4618.333,5491.044,4602.1206,4494.6934,4870.644,4917.336,5468.469,4596.581,4436.868,2326.6,2271.116,2217.7656,4713.331,4723.975,6537.937,6768.9175,6203.776,6078.244,4994.086,3787.0178,4624.624,4281.3438,4913.5938,4009.7783,3589.8743,3532.652,4917.053,4433.7905,4365.4136,4285.2563,3735.723,3890.0989,4765.9756,4809.5273,4398.1167,5049.2715,5365.9097,4772.5205,6038.1187,5245.7144,4778.757,4452.2236,5364.7275,4401.0596,5261.9175,5640.938,6280.4756,6246.6406,6465.2983,3870.5208,6387.3677,6430.72,4031.6736,4264.1875,3725.1367,4547.74,3449.964,4650.2285,4835.903,4122.7617,3475.6482,3863.4048,4435.689,3861.243,4137.113,3981.0244,4465.9116,5191.307,4334.1577,4272.9854,4666.3203,5522.7324,4871.722,4712.496,4067.9568,5333.993,5208.1104
219,2374.0352,5280.3037,4828.524,5114.88,4471.16,5206.359,4489.134,4598.3086,4710.588,5036.308,5482.984,4502.147,4690.9614,2771.3413,2450.0518,2398.654,4735.259,4505.9756,6383.0273,6619.3374,5859.8726,5668.919,4900.8457,4025.2295,4591.5537,4316.494,5151.6035,3833.2922,3678.1804,3566.2705,4552.4546,4785.829,4667.61,4367.8237,3876.5493,3970.7153,4784.7456,4578.4224,4304.657,4675.451,5199.7026,4803.463,5667.401,5113.159,4723.6206,4216.5366,5333.533,4398.9297,4906.8203,5400.4565,6130.1245,5776.5347,6130.601,4039.095,5966.238,5818.1685,4445.8833,3979.299,3969.3975,4119.841,3835.7117,4553.5283,4625.112,4433.2915,3615.6843,3949.4924,4084.6282,3962.6438,4269.082,3989.1821,4344.0786,5225.019,4361.271,4384.0117,4670.131,4972.957,4927.595,4654.781,4133.0977,5272.35,5117.736
220,2241.5137,5286.0693,4995.8164,5084.0737,4542.5083,5370.881,4589.515,4556.959,4794.7026,4960.8955,5485.336,4574.8687,4569.8037,2532.6016,2381.7004,2316.9624,4745.2104,4602.1846,6445.7373,6722.041,6004.1284,5847.2026,4962.5356,3921.6055,4581.6406,4298.289,5027.1396,3907.342,3645.401,3540.1414,4776.35,4641.804,4491.699,4387.1055,3839.612,3933.6062,4811.505,4657.723,4320.778,4891.5938,5246.858,4742.712,5825.7773,5146.6597,4777.578,4323.3345,5306.546,4435.1724,5125.8667,5518.928,6207.187,6013.5522,6277.545,3999.6836,6183.1523,6146.462,4252.5947,4130.6875,3850.433,4330.7725,3658.3499,4599.453,4784.6367,4294.6836,3540.997,3918.8975,4282.826,3942.8088,4209.112,3983.0908,4414.1963,5198.398,4290.925,4331.8574,4662.273,5227.139,4895.309,4714.005,4098.2803,5274.2573,5176.127
221,2376.16,5285.3945,4827.847,5110.402,4470.552,5200.372,4498.735,4595.8076,4711.436,5046.7427,5499.854,4520.142,4706.313,2786.5144,2457.0764,2406.91,4739.643,4499.5527,6380.234,6616.809,5848.0176,5659.5635,4897.9663,4024.7986,4588.881,4313.6006,5140.332,3834.3594,3676.6294,3565.4775,4551.9688,4787.592,4669.958,4372.423,3877.857,3967.9326,4790.849,4586.871,4306.91,4669.3257,5201.2764,4797.5312,5662.046,5097.8804,4718.8076,4200.131,5332.5312,4407.263,4902.2476,5398.23,6127.4326,5764.9736,6123.462,4038.0447,5963.3813,5814.9155,4444.806,3982.4636,3972.0159,4126.294,3836.405,4556.904,4627.8413,4439.815,3621.089,3951.0166,4087.413,3959.5847,4266.2036,3989.1155,4350.063,5225.6143,4361.583,4388.619,4668.851,4970.4795,4920.8037,4654.867,4130.227,5270.6147,5120.965
222,2160.04,5255.8594,5192.101,5139.5635,4611.424,5487.0884,4596.3413,4485.6484,4860.7065,4918.4795,5448.009,4565.8774,4413.642,2326.3247,2267.2646,2212.2163,4714.9126,4727.96,6538.3877,6768.5894,6203.3,6081.655,4995.5454,3787.9668,4646.326,4301.126,4919.838,4003.8132,3585.6257,3528.194,4906.1787,4434.8955,4378.3447,4275.3228,3734.0293,3902.4429,4765.758,4800.9604,4398.025,5048.563,5363.6274,4778.473,6033.313,5255.9517,4787.3335,4464.1226,5368.891,4387.977,5265.5933,5641.8164,6277.5806,6245.653,6467.634,3868.484,6380.943,6425.6387,4036.6038,4244.8496,3718.7407,4532.162,3455.8418,4656.05,4831.0156,4119.2837,3457.4177,3853.6929,4413.386,3856.1487,4132.0796,3982.4036,4468.448,5203.0977,4337.8516,4263.1997,4660.661,5522.391,4882.6562,4704.9473,4058.9578,5326.3057,5202.775
223,2101.3738,5251.689,5594.878,5236.5063,4897.303,5729.9688,4567.423,4497.4707,5130.1504,4684.3145,5251.1343,4492.6665,4045.8435,2139.593,2142.0747,2122.0222,4642.642,5000.3145,6682.325,6787.7505,6519.821,6455.1284,5096.5845,3519.0054,4737.9824,4183.923,4770.6387,4145.436,3510.3625,3597.762,5174.5938,4068.227,4116.594,4098.1533,3537.5852,3850.7031,4570.352,5059.6343,4543.6855,5385.4526,5607.5107,4848.131,6417.526,5573.201,4781.377,4759.4785,5502.575,4308.4067,5557.6543,5892.1577,6422.738,6557.046,6690.363,3619.1055,6635.322,6692.624,3538.991,4643.061,3474.7627,4917.987,3115.4695,4677.6523,4865.553,3811.4827,3341.8208,3806.5144,4722.421,3728.9956,3994.7834,3949.5847,4502.834,5253.795,4542.4834,4112.4336,4648.514,6029.0996,4943.066,4738.413,4049.8328,5562.1587,5268.2944
224,2305.4387,5279.442,4912.232,5093.9946,4498.591,5277.86,4530.8345,4554.501,4746.4297,5009.6914,5498.3174,4539.212,4643.8184,2657.5637,2415.799,2352.6592,4739.339,4552.5728,6416.5005,6675.4985,5916.069,5743.3677,4912.33,3954.3193,4589.027,4321.616,5092.782,3879.122,3670.0354,3558.5757,4659.3867,4702.286,4590.2534,4368.044,3854.2026,3949.0083,4788.677,4626.9873,4315.011,4761.181,5221.387,4771.1143,5721.54,5126.463,4752.718,4286.711,5315.6978,4417.6265,5013.192,5460.818,6152.0513,5893.667,6198.706,4026.4348,6069.359,5973.8794,4348.504,4040.121,3920.8218,4225.7983,3751.137,4578.364,4693.504,4347.878,3576.8926,3937.3838,4182.8906,3946.0635,4241.39,3996.9138,4389.1987,5206.9316,4305.8213,4366.2227,4664.216,5086.9756,4910.897,4669.4106,4093.8945,5242.3774,5136.4424
225,2096.308,5194.4053,5707.438,5329.8296,4948.616,5821.5366,4518.5273,4511.635,5192.618,4592.87,5164.34,4385.581,3867.3943,2114.8643,2120.005,2108.4922,4581.466,5147.8784,6714.0913,6788.665,6604.943,6553.338,5130.3564,3416.9578,4768.8,4163.7188,4775.592,4213.0273,3483.218,3602.306,5276.746,3922.3813,3996.8347,3998.302,3441.0007,3815.2708,4494.7744,5125.123,4560.7236,5504.351,5678.055,4946.175,6506.5513,5741.744,4804.487,4953.6978,5559.558,4264.4053,5659.0366,5981.1245,6480.0107,6632.7036,6726.8276,3526.9934,6688.834,6733.5737,3372.698,4777.056,3377.2268,5045.986,2977.794,4671.209,4846.353,3668.6455,3304.078,3776.8423,4822.6807,3687.1843,3995.5042,3978.8152,4477.0215,5267.5576,4600.397,4017.541,4674.749,6167.288,4955.0635,4746.878,4093.6763,5648.4004,5283.2617
226,2137.8733,5268.089,5270.1504,5128.386,4660.5117,5529.3833,4575.5767,4472.8413,4920.838,4898.7007,5483.803,4632.607,4424.6025,2273.958,2236.898,2192.1345,4699.1865,4771.785,6576.033,6776.535,6272.586,6152.47,4997.7256,3725.427,4617.746,4253.877,4896.429,4063.609,3586.19,3546.232,4980.1523,4357.911,4307.172,4248.669,3694.0273,3857.93,4726.4263,4892.7686,4445.591,5095.0967,5428.108,4782.7046,6116.783,5294.3374,4768.1973,4515.1577,5389.4277,4390.4956,5294.7646,5693.386,6306.6157,6320.917,6523.3105,3809.6106,6455.8237,6504.954,3934.41,4329.4927,3700.2646,4622.486,3377.2622,4661.182,4839.7114,4040.0752,3472.28,3860.0178,4522.767,3838.8267,4112.303,3987.2444,4469.476,5183.6797,4354.016,4267.3267,4681.7817,5623.8765,4867.673,4710.119,4062.407,5354.5913,5216.966
227,2215.0737,5287.233,5035.954,5068.3403,4530.129,5359.911,4523.769,4457.013,4803.674,5014.3975,5605.0664,4687.705,4682.6714,2507.733,2349.8508,2295.141,4766.9585,4631.725,6485.125,6735.3877,6040.5874,5874.7515,4959.8066,3845.0112,4555.5967,4313.4,5030.6606,4008.577,3650.591,3537.1987,4838.1255,4583.3228,4475.597,4320.776,3820.9343,3826.8674,4808.1562,4791.249,4386.1465,4869.7554,5299.768,4767.761,5866.5273,5157.6943,4756.746,4364.5674,5312.8677,4456.627,5101.56,5555.304,6233.963,6063.13,6328.0947,3946.725,6262.6753,6225.081,4194.502,4152.884,3882.0696,4366.3496,3576.4656,4617.4976,4770.906,4187.491,3607.9673,3946.4668,4396.941,3926.6504,4185.365,4010.8574,4434.428,5178.7227,4248.7725,4363.9976,4684.7427,5285.5205,4851.23,4724.7065,4061.858,5234.884,5171.146
228,2372.1301,5289.715,4824.7495,5109.9844,4470.691,5201.481,4483.0312,4599.9473,4712.292,5040.432,5491.1294,4509.1177,4698.795,2775.8923,2447.9797,2399.114,4745.2964,4505.3647,6386.115,6619.253,5858.5825,5672.795,4913.3716,4030.2776,4590.547,4317.1753,5157.9785,3834.5627,3675.5994,3560.7646,4557.565,4803.449,4668.8926,4373.599,3880.7322,3968.3433,4794.0312,4583.7915,4308.9946,4676.9194,5204.6133,4804.044,5676.7827,5113.9575,4721.82,4204.8516,5337.262,4403.3003,4902.3457,5404.3833,6139.8633,5769.5513,6132.3325,4031.8914,5971.039,5816.974,4444.79,3980.0527,3973.2224,4104.5996,3835.6182,4555.8047,4628.3833,4436.7563,3618.847,3951.6094,4086.1106,3965.297,4261.5312,3988.143,4338.604,5235.1772,4366.818,4380.482,4673.139,4973.3467,4932.179,4667.974,4139.466,5276.122,5118.292
229,2097.1401,5208.848,5690.446,5332.368,4934.678,5796.653,4520.8022,4516.419,5182.2007,4607.717,5128.9385,4350.815,3868.0117,2117.8274,2122.304,2109.7124,4587.331,5091.67,6706.4067,6788.5366,6589.5215,6542.0386,5143.262,3443.6672,4778.2656,4205.6387,4771.4517,4180.115,3485.198,3605.434,5229.78,3949.2363,4027.1565,3992.2688,3467.3542,3867.2522,4494.9946,5091.7827,4549.9355,5479.8823,5663.412,4934.8193,6494.6074,5719.2295,4791.7935,4893.2,5558.7466,4277.0723,5639.781,5951.5737,6476.547,6616.7544,6721.903,3536.7693,6674.5605,6725.8535,3413.3154,4760.8843,3379.2058,5000.381,3027.5442,4670.506,4856.124,3719.931,3279.7195,3782.3176,4752.954,3675.2068,3985.0076,3953.7556,4473.377,5279.017,4608.17,4019.238,4642.77,6143.6855,4982.2075,4752.678,4089.868,5638.868,5282.2783
230,2118.805,5253.1084,5389.2227,5187.204,4756.7354,5612.864,4589.8735,4505.109,4997.973,4797.1133,5331.7046,4531.0034,4229.2383,2202.7112,2189.2976,2155.0903,4680.4966,4851.5923,6619.739,6783.3643,6380.866,6291.944,5057.6704,3661.6155,4689.4053,4246.4604,4842.915,4059.3274,3552.1807,3561.6794,5031.5986,4260.9443,4254.44,4192.795,3647.1582,3884.067,4673.1416,4915.4854,4465.6797,5218.314,5480.2783,4806.554,6251.665,5414.048,4785.329,4583.793,5430.3784,4346.1216,5409.675,5759.813,6355.104,6422.2866,6604.7905,3749.884,6527.377,6594.048,3795.9292,4440.3574,3591.9412,4714.019,3295.2031,4660.7715,4850.876,3988.2927,3401.3506,3838.4617,4552.7114,3793.702,4063.2766,3955.8835,4477.9287,5226.1367,4443.17,4187.8384,4644.1484,5784.15,4922.9375,4730.113,4057.9233,5452.273,5232.79
231,2134.2537,5264.7437,5286.2964,5151.647,4698.6274,5546.637,4599.166,4508.723,4942.299,4857.677,5396.796,4566.197,4337.283,2256.302,2225.631,2182.8855,4706.175,4779.812,6582.5815,6778.0894,6295.984,6193.1626,5032.911,3731.4504,4655.7764,4260.0864,4882.022,4023.1194,3569.4397,3545.9014,4973.2256,4370.0337,4313.013,4245.728,3694.879,3895.7942,4728.351,4856.6323,4431.4854,5133.2944,5421.7905,4781.8877,6156.7803,5329.2803,4779.5576,4502.194,5394.699,4376.984,5332.8477,5701.806,6322.6245,6335.5186,6542.885,3806.6233,6461.818,6519.98,3915.4514,4358.444,3655.6855,4618.475,3377.5457,4651.701,4844.0874,4066.824,3435.5977,3853.095,4486.7056,3829.1045,4094.1423,3958.13,4472.111,5217.761,4399.3926,4227.55,4647.118,5654.423,4903.695,4733.5576,4065.2856,5398.258,5226.2524
232,2368.908,5297.0684,4819.7954,5100.9185,4471.4565,5203.0244,4486.9644,4605.406,4720.108,5048.894,5506.75,4533.019,4721.0825,2786.614,2452.9233,2410.3948,4758.4536,4499.551,6386.1396,6619.5024,5858.186,5676.1865,4920.878,4035.0945,4580.675,4310.7617,5158.228,3834.5007,3675.829,3553.6743,4566.174,4820.4473,4663.8516,4384.302,3885.856,3964.599,4810.45,4590.667,4312.1953,4676.689,5208.3213,4800.7905,5689.054,5103.3735,4716.433,4185.3765,5336.516,4412.993,4895.2134,5406.0894,6150.3027,5756.9253,6128.254,4023.3943,5978.1104,5823.825,4442.2197,3989.3357,3977.2673,4103.6104,3833.2322,4558.257,4630.5166,4448.0195,3626.5159,3958.4634,4093.3384,3973.5696,4257.414,3983.9832,4335.3125,5240.4297,4371.1577,4378.1855,4674.1367,4974.6562,4926.368,4687.3145,4151.128,5283.4985,5127.8486
233,2110.7712,5254.1934,5456.3057,5201.148,4815.9556,5658.0527,4583.7466,4520.986,5056.3716,4746.0923,5287.729,4525.5913,4168.7773,2175.5432,2170.187,2142.4192,4670.6987,4895.3335,6643.5444,6785.4854,6433.756,6355.529,5084.1826,3615.5386,4696.095,4218.833,4819.676,4077.4487,3543.9968,3578.414,5079.7866,4205.6177,4204.791,4167.2837,3618.702,3876.6106,4636.651,4954.458,4489.361,5277.5166,5520.863,4815.081,6320.4507,5473.001,4781.1943,4622.8457,5449.9077,4336.1006,5458.557,5801.5723,6383.045,6472.323,6639.2935,3708.9624,6568.358,6634.5195,3709.3335,4522.5737,3550.8494,4777.789,3240.993,4654.7666,4855.9263,3945.4966,3387.81,3841.8835,4608.2285,3776.6658,4040.1611,3943.7524,4474.8135,5233.6533,4481.462,4160.5684,4637.1294,5867.156,4941.592,4748.4307,4063.6704,5502.2837,5245.0864
234,2369.659,5290.7144,4820.8364,5108.628,4466.6997,5200.6567,4471.0107,4598.454,4714.464,5041.4785,5491.752,4513.8584,4706.237,2776.1855,2444.3315,2398.6184,4755.2935,4506.044,6390.49,6619.6665,5864.263,5679.968,4924.34,4032.9365,4586.4277,4321.5654,5170.194,3836.1208,3676.9358,3554.4072,4565.056,4815.818,4669.231,4373.4014,3886.1284,3962.1592,4801.5474,4587.883,4313.615,4677.215,5206.505,4808.6777,5688.015,5120.242,4722.3926,4202.9214,5336.977,4402.93,4898.099,5407.0117,6151.265,5767.1284,6137.1216,4025.2363,5977.8945,5820.4575,4444.5703,3980.6182,3976.6697,4090.4724,3833.7456,4554.521,4628.0625,4435.4297,3625.003,3958.1174,4089.607,3971.937,4257.8633,3986.7505,4332.5713,5241.2246,4368.7856,4375.8706,4675.1694,4973.7715,4937.8066,4682.496,4147.284,5278.5522,5118.829
